632	мире	мир	NOUN	NN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#32.157#32.488
633	потому	потому	ADV	RB	Degree=Pos	_	_	_	@anf1979f-words#@anf1979f-words#33.18#33.466
634	что	что	SCONJ	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#33.466#33.752
635	вижу	виж	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#33.752#34.038
636	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#34.038#34.324
637	как	как	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#34.324#34.61
638	ээ	ээ	PROPN	NNP	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#34.61#34.896
639	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#34.896#35.182
640	что	что	SCONJ	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#35.182#35.468
641	женщина	женщина	NOUN	NN	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#35.468#35.754
642	не	не	PART	NEG	Polarity=Neg	_	_	_	@anf1979f-words#@anf1979f-words#35.754#36.04
643	может	мочь	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#36.04#36.326
644	чувствовать	чувствовать	VERB	VB	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#36.326#36.612
645	себя	себя	PRON	PRP	Case=Acc|Reflex=Yes	_	_	_	@anf1979f-words#@anf1979f-words#36.612#36.898
646	в	в	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#36.898#37.184
647	безопасности	безопасность	NOUN	NN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#37.184#37.47
648	в	в	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#37.47#37.756
649	этом	этот	DET	DT	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#37.756#38.042
650	мире	мир	NOUN	NN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#38.042#38.342
651	Да	Да	PART	UH	_	_	_	_	@anf1979f-words#@anf1979f-words#46.702#46.876
652	?	?	PUNCT	.	_	_	_	_	@anf1979f-words#@anf1979f-words#46.876#47.05
653	Точно	точно	PROPN	NNP	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#47.736#47.958
654	?	?	PUNCT	.	_	_	_	_	@anf1979f-words#@anf1979f-words#47.958#48.18
655	а	а	CCONJ	CC	_	_	_	_	@anf1979f-words#@anf1979f-words#48.491#48.832
656	вы	вы	PRON	PRP	Case=Nom|Number=Plur|Person=2	_	_	_	@anf1979f-words#@anf1979f-words#48.832#49.173
657	вечером	вечер	NOUN	NN	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#49.173#49.514
658	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#49.514#49.855
659	когда	когда	ADV	WRB	_	_	_	_	@anf1979f-words#@anf1979f-words#49.855#50.196
660	домой	доть	ADV	RB	Degree=Pos	_	_	_	@anf1979f-words#@anf1979f-words#50.196#50.537
661	идете	идет	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#50.537#50.878
662	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#50.878#51.219
663	вот	вот	PART	UH	_	_	_	_	@anf1979f-words#@anf1979f-words#51.219#51.56
664	поздно	поздно	ADV	RB	Degree=Pos	_	_	_	@anf1979f-words#@anf1979f-words#51.56#51.901
665	ночью	ночь	NOUN	NN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#51.901#52.242
666	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#52.242#52.583
667	вы	вы	PRON	PRP	Case=Nom|Number=Plur|Person=2	_	_	_	@anf1979f-words#@anf1979f-words#52.583#52.924
668	возвращаетесь	возвращаеться	VERB	VBC	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Mid	_	_	_	@anf1979f-words#@anf1979f-words#52.924#53.265
669	домой	домой	ADV	RB	Degree=Pos	_	_	_	@anf1979f-words#@anf1979f-words#53.265#53.606
670	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#53.606#53.947
671	вы	вы	PRON	PRP	Case=Nom|Number=Plur|Person=2	_	_	_	@anf1979f-words#@anf1979f-words#53.947#54.288
672	просчитываете	просчитывать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#54.288#54.629
673	пути	путь	NOUN	NN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@anf1979f-words#@anf1979f-words#54.629#54.97
674	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#54.97#55.311
675	куда	куда	ADV	WRB	_	_	_	_	@anf1979f-words#@anf1979f-words#55.311#55.652
676	вам	вы	PRON	PRP	Case=Dat|Number=Plur|Person=2	_	_	_	@anf1979f-words#@anf1979f-words#55.652#55.993
677	если	если	SCONJ	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#55.993#56.334
678	что	что	SCONJ	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#56.334#56.675
679	валить	валить	VERB	VB	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#56.675#57.016
680	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#57.016#57.357
681	если	если	SCONJ	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#57.357#57.698
682	на	на	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#57.698#58.039
683	вас	вы	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#58.039#58.38
684	выпрыгнут	выпрыгнуть	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#58.38#58.721
685	сейчас	сейчас	ADV	RB	Degree=Pos	_	_	_	@anf1979f-words#@anf1979f-words#58.721#59.062
686	это	это	PRON	DT	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#59.062#59.403
687	начнут	начать	VERB	VBC	Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#59.403#59.744
688	докапываться	докапываться	VERB	VB	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@anf1979f-words#@anf1979f-words#59.744#60.085
689	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#60.085#60.426
690	вы	вы	PRON	PRP	Case=Nom|Number=Plur|Person=2	_	_	_	@anf1979f-words#@anf1979f-words#60.426#60.767
691	нащупываетесь	нащупываеться	VERB	VBC	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Mid	_	_	_	@anf1979f-words#@anf1979f-words#60.767#61.108
692	ключи	ключ	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@anf1979f-words#@anf1979f-words#61.108#61.449
693	в	в	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#61.449#61.79
694	кармане	карман	NOUN	NN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#61.79#62.131
695	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#62.131#62.472
696	устраиваете	устраивать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#62.472#62.813
697	в	в	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#62.813#63.154
698	кулаке	кулак	NOUN	NN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#63.154#63.495
699	так	так	ADV	RB	Degree=Pos	_	_	_	@anf1979f-words#@anf1979f-words#63.495#63.836
700	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#63.836#64.177
701	чтобы	чтобы	SCONJ	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#64.177#64.518
702	если	если	SCONJ	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#64.518#64.859
703	что	что	PRON	WP	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#64.859#65.2
704	было	быть	AUX	VBC	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin	_	_	_	@anf1979f-words#@anf1979f-words#65.2#65.541
705	эффективнее	эффективный	ADV	RBR	Degree=Cmp	_	_	_	@anf1979f-words#@anf1979f-words#65.541#65.882
706	бить	бить	VERB	VB	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#65.882#66.245
707	когда	когда	ADV	WRB	_	_	_	_	@anf1979f-words#@anf1979f-words#68.248#68.551
708	вы	вы	PRON	PRP	Case=Nom|Number=Plur|Person=2	_	_	_	@anf1979f-words#@anf1979f-words#68.551#68.854
709	входите	входить	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#68.854#69.157
710	в	в	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#69.157#69.46
711	подъезд	подъезд	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#69.46#69.763
712	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#69.763#70.066
713	и	и	CCONJ	CC	_	_	_	_	@anf1979f-words#@anf1979f-words#70.066#70.369
714	видите	видеть	NOUN	NN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#70.369#70.672
715	мужика	мужик	NOUN	NN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#70.672#70.975
716	сидящего	сидеть	VERB	VBNL	Animacy=Anim|Aspect=Imp|Case=Gen|Gender=Masc|Number=Sing|Tense=Pres|VerbForm=Part|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#70.975#71.278
717	пьяного	пьяный	ADJ	JJL	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#71.278#71.581
718	на	на	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#71.581#71.884
719	стуле	стул	NOUN	NN	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#71.884#72.187
720	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#72.187#72.49
721	вы	вы	PRON	PRP	Case=Nom|Number=Plur|Person=2	_	_	_	@anf1979f-words#@anf1979f-words#72.49#72.793
722	думаете	думать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#72.793#73.096
723	о	о	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#73.096#73.399
724	том	то	PRON	DT	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#73.399#73.702
725	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#73.702#74.005
726	что	что	SCONJ	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#74.005#74.308
727	вас	вы	PRON	PRP	Case=Acc|Number=Plur|Person=2	_	_	_	@anf1979f-words#@anf1979f-words#74.308#74.611
728	возможно	возможно	ADJ	PRED	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@anf1979f-words#@anf1979f-words#74.611#74.914
729	сейчас	сейчас	ADV	RB	Degree=Pos	_	_	_	@anf1979f-words#@anf1979f-words#74.914#75.217
730	изнасилуют	изнасиловать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#75.217#75.533
731	хорошо	хорошо	ADV	RB	Degree=Pos	_	_	_	@anf1979f-words#@anf1979f-words#109.719#109.907
732	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#109.907#110.095
733	аа	а	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#110.095#110.283
734	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#110.283#110.471
735	нуу	нуа	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#110.471#110.659
736	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#110.659#110.847
737	дать	дать	VERB	VB	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#110.847#111.035
738	в	в	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#111.035#111.223
739	морду	морда	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#111.223#111.411
740	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#111.411#111.599
741	а	а	CCONJ	CC	_	_	_	_	@anf1979f-words#@anf1979f-words#111.599#111.787
742	вас	вы	PRON	PRP	Case=Acc|Number=Plur|Person=2	_	_	_	@anf1979f-words#@anf1979f-words#111.787#111.975
743	изнасилуют	изнасиловать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#111.975#112.163
744	?	?	PUNCT	.	_	_	_	_	@anf1979f-words#@anf1979f-words#112.163#112.355
745	ну	на	NOUN	NN	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#114.49#115.007
746	мужчину	мужчина	NOUN	NN	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#115.007#115.524
747	первого	первый	ADJ	ORD	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#115.68#116.063
748	попавшегося	попаться	VERB	VBNL	Animacy=Inan|Aspect=Imp|Case=Gen|Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#116.063#116.446
749	на	на	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#116.446#116.829
750	улице	улица	NOUN	NN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#116.829#117.214
751	а	а	CCONJ	CC	_	_	_	_	@anf1979f-words#@anf1979f-words#119.525#119.792
752	женщину	женщина	NOUN	NN	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#119.792#120.059
753	скорее	скорее	ADV	RBR	Degree=Cmp	_	_	_	@anf1979f-words#@anf1979f-words#120.059#120.326
754	всего	всё	PRON	DT	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#120.326#120.593
755	изнасилуют	изнасиловать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#120.593#120.86
756	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#120.86#121.127
757	и	и	CCONJ	CC	_	_	_	_	@anf1979f-words#@anf1979f-words#121.127#121.394
758	более	более	ADV	RBR	Degree=Cmp	_	_	_	@anf1979f-words#@anf1979f-words#121.394#121.661
759	того	то	PRON	DT	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#121.661#121.928
760	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#121.928#122.195
761	когда	когда	ADV	WRB	_	_	_	_	@anf1979f-words#@anf1979f-words#122.195#122.462
762	она	она	PRON	PRP	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@anf1979f-words#@anf1979f-words#122.462#122.729
763	придёт	придти	VERB	VBC	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#122.729#122.996
764	в	в	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#122.996#123.263
765	полицию	полиция	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#123.263#123.53
766	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#123.53#123.797
767	и	и	CCONJ	CC	_	_	_	_	@anf1979f-words#@anf1979f-words#123.797#124.064
768	скажет	сказать	VERB	VBC	Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#124.064#124.331
769	об	об	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#124.331#124.598
770	этом	это	PRON	DT	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#124.598#124.881
771	ей	она	PRON	PRP	Case=Dat|Gender=Fem|Number=Sing|Person=3	_	_	_	@anf1979f-words#@anf1979f-words#125.482#125.843
772	скажут	скажуть	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#125.843#126.204
773	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#126.204#126.565
774	а	а	CCONJ	CC	_	_	_	_	@anf1979f-words#@anf1979f-words#126.565#126.926
775	нехер	нехеры	NOUN	NN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#126.926#127.287
776	было	быть	AUX	VBC	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin	_	_	_	@anf1979f-words#@anf1979f-words#127.287#127.648
777	шляться	шляться	VERB	VB	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@anf1979f-words#@anf1979f-words#127.648#128.009
778	поздно	поздный	ADV	RB	Degree=Pos	_	_	_	@anf1979f-words#@anf1979f-words#128.009#128.37
779	ночью	ночь	NOUN	NN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#128.37#128.731
780	одной	один	NUM	CD	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing|NumType=Card	_	_	_	@anf1979f-words#@anf1979f-words#128.731#129.092
781	скажут	скажут	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#130.832#130.989
782	!	!	PUNCT	.	_	_	_	_	@anf1979f-words#@anf1979f-words#130.989#131.146
783	слушайте	слушайт	VERB	VBC	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#132.726#133.112
784	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#133.112#133.498
785	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@anf1979f-words#@anf1979f-words#133.498#133.884
786	вас	вы	PRON	PRP	Case=Acc|Number=Plur|Person=2	_	_	_	@anf1979f-words#@anf1979f-words#133.884#134.27
787	уверяю	уверяя	NOUN	NN	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#134.27#134.656
788	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#134.656#135.042
789	недавно	недавно	ADV	RB	Degree=Pos	_	_	_	@anf1979f-words#@anf1979f-words#135.042#135.428
790	публиковали	публиковать	VERB	VBC	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#135.428#135.814
791	расследование	расследование	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#135.814#136.2
792	про	про	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#136.2#136.586
793	педофила	педофить	VERB	VBC	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#136.586#136.972
794	иии	иия	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@anf1979f-words#@anf1979f-words#136.972#137.358
795	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#137.358#137.744
796	насколько	насколько	ADV	RB	Degree=Pos	_	_	_	@anf1979f-words#@anf1979f-words#137.744#138.13
797	мне	я	PRON	PRP	Case=Dat|Number=Sing|Person=1	_	_	_	@anf1979f-words#@anf1979f-words#138.13#138.516
798	известно	известный	ADJ	JJH	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@anf1979f-words#@anf1979f-words#138.516#138.902
799	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#138.902#139.288
800	следователь	следователь	NOUN	NN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#139.288#139.674
801	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#139.674#140.06
802	разговаривая	разговаривать	VERB	VBG	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#140.06#140.446
803	с	с	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#140.446#140.832
804	жертвой	жертва	NOUN	NN	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#140.832#141.228
805	сказал	сказать	VERB	VBC	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#141.939#142.269
806	ей	она	PRON	PRP	Case=Ins|Gender=Fem|Number=Sing|Person=3	_	_	_	@anf1979f-words#@anf1979f-words#142.269#142.599
807	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#142.599#142.929
808	сказал	сказать	VERB	VBC	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#142.929#143.259
809	ей	она	PRON	PRP	Case=Dat|Gender=Fem|Number=Sing|Person=3	_	_	_	@anf1979f-words#@anf1979f-words#143.259#143.589
810	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#143.589#143.919
811	что	что	SCONJ	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#143.919#144.249
812	для	для	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#144.249#144.579
813	мужчины	мужчина	NOUN	NN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#144.579#144.909
814	дрочить	дрочить	VERB	VB	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#144.909#145.239
815	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#145.239#145.569
816	это	это	PRON	DT	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#145.569#145.899
817	нормально	нормально	ADV	RB	Degree=Pos	_	_	_	@anf1979f-words#@anf1979f-words#145.899#146.229
818	при	при	ADP	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#146.229#146.559
819	девочке	девочка	NOUN	NN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#146.559#146.889
820	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#146.889#147.219
821	это	это	PRON	DT	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#147.219#147.549
822	нормально	нормально	ADV	RB	Degree=Pos	_	_	_	@anf1979f-words#@anf1979f-words#147.549#147.879
823	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#147.879#148.209
824	что	что	SCONJ	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#148.209#148.539
825	ты	ты	PRON	PRP	Case=Nom|Number=Sing|Person=2	_	_	_	@anf1979f-words#@anf1979f-words#148.539#148.869
826	хотела	хотеть	VERB	VBC	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#148.869#149.22
827	они	они	PRON	PRP	Case=Nom|Number=Plur|Person=3	_	_	_	@anf1979f-words#@anf1979f-words#169.839#170.107
828	рисуют	рисовать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#170.107#170.375
829	общую	общий	ADJ	JJL	Case=Acc|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#170.375#170.643
830	картину	картина	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@anf1979f-words#@anf1979f-words#170.643#170.911
831	/	/	SYM	SYM	_	_	_	_	@anf1979f-words#@anf1979f-words#170.911#171.179
832	потому	потому	SCONJ	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#171.179#171.447
833	что	что	SCONJ	IN	_	_	_	_	@anf1979f-words#@anf1979f-words#171.447#171.715
834	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@anf1979f-words#@anf1979f-words#171.715#171.983
835	привела	привести	VERB	VBC	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@anf1979f-words#@anf1979f-words#171.983#172.251
836	вам	вы	PRON	PRP	Case=Dat|Number=Plur|Person=2	_	_	_	@anf1979f-words#@anf1979f-words#172.251#172.519
